Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,177496,-,-,-,42.37,-124.1,-8,710,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2017,1,11,13,30,13,0,13,75,873,433,8,3,65.79,0,0.866,0.4,0.881,286.5,87.42,4,940,0.6893,0.5362,N/A
2017,1,11,14,0,21,0,21,72,851,395,8,2,67.71000000000001,0,0.866,0.4,0.878,297.2,86.22,4,940,1.0965,0.8514,N/A
2017,1,11,14,30,18,0,18,67,818,344,8,2,70.26,4,0.866,0.30000000000000004,0.872,297.2,86.24,4,940,0.9193,0.7117,N/A
2017,1,11,15,0,15,0,15,61,770,281,8,2,73.37,4,0.866,0.30000000000000004,0.866,308.8,85.13,4,940,0.7444,0.5737,N/A
2017,1,11,15,30,11,0,11,52,700,210,8,2,76.97,4,0.866,0.30000000000000004,0.86,308.8,91.31,3,940,0.5296,0.4055,N/A
2017,1,11,16,0,7,0,7,41,589,134,8,1,80.99,1,0.866,0.4,0.854,311.20000000000005,85.71000000000001,3,940,0.0000,0.0000,N/A
2017,1,11,16,30,3,0,3,26,407,59,4,1,85.36,4,0.866,0.4,0.846,311.20000000000005,85.73,3,940,0.0000,0.0000,N/A
2017,1,11,17,0,0,0,0,0,0,0,8,1,90.03,0,0.866,0.4,0.838,335.3,81.7,3,940,0.0000,0.0000,N/A
2017,1,11,17,30,0,0,0,0,0,0,8,1,94.95,0,0.866,0.5,0.8280000000000001,335.3,87.68,3,940,0.0000,0.0000,N/A
2017,1,11,18,0,0,0,0,0,0,0,8,0,100.06,0,0.866,0.7000000000000001,0.8180000000000001,3.3000000000000003,86.28,3,940,0.0000,0.0000,N/A
2017,1,11,18,30,0,0,0,0,0,0,8,0,105.33,0,0.866,0.8,0.808,3.3000000000000003,86.29,2,940,0.0000,0.0000,N/A
2017,1,11,19,0,0,0,0,0,0,0,8,0,110.72,0,0.866,1,0.8,14.100000000000001,85.28,2,940,0.0000,0.0000,N/A
2017,1,11,19,30,0,0,0,0,0,0,8,0,116.2,0,0.866,1.1,0.79,14.100000000000001,85.3,2,940,0.0000,0.0000,N/A
2017,1,11,20,0,0,0,0,0,0,0,8,0,121.72,0,0.866,1.2000000000000002,0.78,18.1,84.53,2,940,0.0000,0.0000,N/A
2017,1,11,20,30,0,0,0,0,0,0,8,0,127.25,0,0.866,1.3,0.77,18.1,90.76,2,940,0.0000,0.0000,N/A
2017,1,11,21,0,0,0,0,0,0,0,8,0,132.75,0,0.866,1.5,0.761,20.900000000000002,89.77,2,940,0.0000,0.0000,N/A
2017,1,11,21,30,0,0,0,0,0,0,8,0,138.16,0,0.866,1.6,0.751,20.900000000000002,89.78,1,940,0.0000,0.0000,N/A
2017,1,11,22,0,0,0,0,0,0,0,4,0,143.38,0,0.866,1.7000000000000002,0.742,21.6,88.7,1,940,0.0000,0.0000,N/A
2017,1,11,22,30,0,0,0,0,0,0,4,0,148.29,0,0.866,1.8,0.731,21.6,88.7,1,940,0.0000,0.0000,N/A
2017,1,11,23,0,0,0,0,0,0,0,4,0,152.69,0,0.866,1.9000000000000001,0.721,21.1,87.89,1,940,0.0000,0.0000,N/A
2017,1,11,23,30,0,0,0,0,0,0,4,0,156.27,0,0.866,2,0.707,21.1,94.41,1,940,0.0000,0.0000,N/A
2017,1,12,0,0,0,0,0,0,0,0,4,0,158.58,1,0.866,2.1,0.6940000000000001,20.700000000000003,93.47,1,940,0.0000,0.0000,N/A
2017,1,12,0,30,0,0,0,0,0,0,4,0,159.18,0,0.866,2.1,0.679,20.700000000000003,93.48,0,940,0.0000,0.0000,N/A
2017,1,12,1,0,0,0,0,0,0,0,4,0,157.94,0,0.866,2.1,0.665,21.400000000000002,92.67,0,940,0.0000,0.0000,N/A
2017,1,12,1,30,0,0,0,0,0,0,4,0,155.12,0,0.866,2.1,0.651,21.400000000000002,92.69,0,940,0.0000,0.0000,N/A
2017,1,12,2,0,0,0,0,0,0,0,4,0,151.21,1,0.866,2.1,0.638,24.200000000000003,92.15,0,940,0.0000,0.0000,N/A
2017,1,12,2,30,0,0,0,0,0,0,4,0,146.59,0,0.866,2.1,0.626,24.200000000000003,92.16,0,940,0.0000,0.0000,N/A
2017,1,12,3,0,0,0,0,0,0,0,4,0,141.55,1,0.866,2.1,0.614,27.200000000000003,91.81,0,940,0.0000,0.0000,N/A
2017,1,12,3,30,0,0,0,0,0,0,4,0,136.25,1,0.866,2.1,0.605,27.200000000000003,91.82000000000001,0,940,0.0000,0.0000,N/A
2017,1,12,4,0,0,0,0,0,0,0,4,0,130.8,0,0.866,2.2,0.596,29.8,91.09,0,940,0.0000,0.0000,N/A
2017,1,12,4,30,0,0,0,0,0,0,4,0,125.28,0,0.866,2.2,0.59,29.8,91.11,0,940,0.0000,0.0000,N/A
2017,1,12,5,0,0,0,0,0,0,0,4,0,119.74000000000001,0,0.866,2.3000000000000003,0.584,35.4,90.06,0,940,0.0000,0.0000,N/A
2017,1,12,5,30,0,0,0,0,0,0,4,0,114.22,0,0.866,2.3000000000000003,0.579,35.4,96.83,0,940,0.0000,0.0000,N/A
2017,1,12,6,0,0,0,0,0,0,0,4,0,108.77,0,0.866,2.4000000000000004,0.5740000000000001,42.1,95.75,0,940,0.0000,0.0000,N/A
2017,1,12,6,30,0,0,0,0,0,0,4,0,103.41,1,0.866,2.4000000000000004,0.5660000000000001,42.1,95.77,0,940,0.0000,0.0000,N/A
2017,1,12,7,0,0,0,0,0,0,0,4,0,98.18,0,0.866,2.4000000000000004,0.558,47.400000000000006,95.28,0,940,0.0000,0.0000,N/A
2017,1,12,7,30,0,0,0,0,0,0,4,0,93.13,0,0.866,2.4000000000000004,0.548,47.400000000000006,95.3,0,940,0.0000,0.0000,N/A
2017,1,12,8,0,22,0,22,13,303,22,4,0,88.28,4,0.866,2.5,0.538,49.5,92.33,0,940,0.0000,0.0000,N/A
2017,1,12,8,30,30,563,91,30,563,91,4,0,83.7,4,0.866,2.4000000000000004,0.531,49.5,92.35000000000001,0,940,0.0000,0.0000,N/A
2017,1,12,9,0,41,708,170,41,708,170,1,0,79.44,0,0.866,2.4000000000000004,0.525,48.300000000000004,92.47,1,940,8.1029,6.1789,N/A
2017,1,12,9,30,49,794,247,49,794,247,1,0,75.55,0,0.866,2.3000000000000003,0.527,48.300000000000004,92.48,1,940,12.0216,9.2295,N/A
2017,1,12,10,0,55,852,317,55,852,317,1,1,72.10000000000001,0,0.866,2.3000000000000003,0.529,42.900000000000006,91.66,2,940,15.9192,12.2923,N/A
2017,1,12,10,30,60,889,376,60,889,376,1,1,69.17,0,0.866,2.3000000000000003,0.539,42.900000000000006,91.65,2,940,19.3907,15.0311,N/A
2017,1,12,11,0,63,914,423,63,914,423,1,2,66.82000000000001,0,0.866,2.3000000000000003,0.55,34.9,88.66,3,940,22.2482,17.2893,N/A
2017,1,12,11,30,65,930,457,65,930,457,1,2,65.12,1,0.866,2.4000000000000004,0.5630000000000001,34.9,88.64,3,940,24.3540,18.9546,N/A
2017,1,12,12,0,67,938,476,67,938,476,1,2,64.13,1,0.866,2.5,0.5760000000000001,29,83.95,4,940,25.5500,19.9012,N/A
2017,1,12,12,30,67,939,481,67,939,481,1,2,63.88,0,0.866,2.6,0.585,29,83.94,4,940,25.8641,20.1497,N/A
2017,1,12,13,0,192,168,265,69,929,471,4,2,64.38,0,0.866,2.7,0.594,26,84.09,4,940,14.1988,11.0575,N/A
2017,1,12,13,30,67,918,446,67,918,446,1,2,65.61,0,0.866,2.7,0.595,26,84.11,4,940,23.6804,18.4226,N/A
2017,1,12,14,0,64,899,408,64,899,408,1,2,67.52,0,0.866,2.8000000000000003,0.596,25.1,83.87,4,940,21.3377,16.5702,N/A
2017,1,12,14,30,59,870,356,59,870,356,1,2,70.07000000000001,0,0.866,2.8000000000000003,0.589,25.1,83.89,4,940,18.2136,14.1032,N/A
2017,1,12,15,0,53,829,293,53,829,293,1,2,73.18,0,0.866,2.9000000000000004,0.583,25.700000000000003,84.28,4,940,14.5666,11.2292,N/A
2017,1,12,15,30,46,766,221,46,766,221,1,2,76.78,0,0.866,2.9000000000000004,0.5710000000000001,25.700000000000003,90.4,3,950,10.6540,8.1609,N/A
2017,1,12,16,0,37,667,144,37,667,144,1,1,80.8,0,0.866,2.9000000000000004,0.56,27.3,92.83,2,950,0.0000,0.0000,N/A
2017,1,12,16,30,24,500,66,24,500,66,1,1,85.18,0,0.866,2.9000000000000004,0.547,27.3,99.68,1,950,0.0000,0.0000,N/A
2017,1,12,17,0,0,0,0,0,0,0,4,1,89.85000000000001,0,0.866,2.9000000000000004,0.534,30,94.63,1,950,0.0000,0.0000,N/A
2017,1,12,17,30,0,0,0,0,0,0,4,1,94.77,0,0.866,2.9000000000000004,0.523,30,94.66,1,950,0.0000,0.0000,N/A
2017,1,12,18,0,0,0,0,0,0,0,4,1,99.88,0,0.866,2.9000000000000004,0.512,33,95.72,1,950,0.0000,0.0000,N/A
2017,1,12,18,30,0,0,0,0,0,0,4,1,105.16,0,0.866,2.8000000000000003,0.503,33,95.75,1,950,0.0000,0.0000,N/A
2017,1,12,19,0,0,0,0,0,0,0,4,1,110.55,0,0.866,2.8000000000000003,0.494,35.7,95.34,1,950,0.0000,0.0000,N/A
2017,1,12,19,30,0,0,0,0,0,0,4,1,116.02,0,0.866,2.8000000000000003,0.483,35.7,95.36,1,950,0.0000,0.0000,N/A
2017,1,12,20,0,0,0,0,0,0,0,4,1,121.55,1,0.866,2.8000000000000003,0.47300000000000003,40.7,93.82000000000001,1,950,0.0000,0.0000,N/A
2017,1,12,20,30,0,0,0,0,0,0,4,1,127.08,1,0.866,2.8000000000000003,0.459,40.7,100,0,950,0.0000,0.0000,N/A
2017,1,12,21,0,0,0,0,0,0,0,4,0,132.58,0,0.866,2.8000000000000003,0.447,46.300000000000004,98.58,0,950,0.0000,0.0000,N/A
2017,1,12,21,30,0,0,0,0,0,0,4,0,137.98,0,0.866,2.8000000000000003,0.434,46.300000000000004,98.59,0,950,0.0000,0.0000,N/A
2017,1,12,22,0,0,0,0,0,0,0,4,0,143.20000000000002,0,0.866,2.8000000000000003,0.421,50.7,95.73,0,950,0.0000,0.0000,N/A
2017,1,12,22,30,0,0,0,0,0,0,4,0,148.11,0,0.866,2.7,0.41000000000000003,50.7,100,0,950,0.0000,0.0000,N/A
2017,1,12,23,0,0,0,0,0,0,0,4,0,152.51,0,0.866,2.6,0.399,51.7,99.49000000000001,0,950,0.0000,0.0000,N/A
2017,1,12,23,30,0,0,0,0,0,0,4,0,156.08,0,0.866,2.5,0.391,51.7,99.5,0,950,0.0000,0.0000,N/A
2017,1,13,0,0,0,0,0,0,0,0,4,0,158.4,0,0.866,2.5,0.384,47.6,97.56,0,950,0.0000,0.0000,N/A
2017,1,13,0,30,0,0,0,0,0,0,4,0,159.02,0,0.866,2.5,0.381,47.6,97.58,0,950,0.0000,0.0000,N/A
2017,1,13,1,0,0,0,0,0,0,0,4,0,157.8,0,0.866,2.6,0.379,46.1,95.56,0,950,0.0000,0.0000,N/A
2017,1,13,1,30,0,0,0,0,0,0,4,0,155.02,0,0.866,2.6,0.379,46.1,95.58,0,950,0.0000,0.0000,N/A
2017,1,13,2,0,0,0,0,0,0,0,4,0,151.13,0,0.866,2.6,0.38,48.800000000000004,93.76,-1,950,0.0000,0.0000,N/A
2017,1,13,2,30,0,0,0,0,0,0,4,0,146.53,0,0.866,2.6,0.38,48.800000000000004,93.76,-1,950,0.0000,0.0000,N/A
2017,1,13,3,0,0,0,0,0,0,0,4,-1,141.5,0,0.866,2.7,0.38,55,92.08,-1,950,0.0000,0.0000,N/A
2017,1,13,3,30,0,0,0,0,0,0,4,-1,136.21,0,0.866,2.7,0.38,55,92.06,-1,950,0.0000,0.0000,N/A
2017,1,13,4,0,0,0,0,0,0,0,8,-1,130.76,0,0.866,2.7,0.381,59.2,90.82000000000001,-1,950,0.0000,0.0000,N/A
2017,1,13,4,30,0,0,0,0,0,0,4,-1,125.24000000000001,0,0.866,2.6,0.386,59.2,90.82000000000001,-1,950,0.0000,0.0000,N/A
2017,1,13,5,0,0,0,0,0,0,0,4,-1,119.7,0,0.866,2.6,0.391,54.400000000000006,89.97,-1,950,0.0000,0.0000,N/A
2017,1,13,5,30,0,0,0,0,0,0,4,-1,114.19,0,0.866,2.6,0.398,54.400000000000006,89.99,-1,950,0.0000,0.0000,N/A
2017,1,13,6,0,0,0,0,0,0,0,4,-1,108.73,0,0.866,2.6,0.406,47,89.27,-1,950,0.0000,0.0000,N/A
2017,1,13,6,30,0,0,0,0,0,0,4,-1,103.36,0,0.866,2.6,0.41100000000000003,47,89.3,-1,950,0.0000,0.0000,N/A
2017,1,13,7,0,0,0,0,0,0,0,4,-1,98.13,0,0.866,2.6,0.417,52.400000000000006,88.56,-1,950,0.0000,0.0000,N/A
2017,1,13,7,30,0,0,0,0,0,0,4,-1,93.07000000000001,0,0.866,2.5,0.423,52.400000000000006,88.58,0,950,0.0000,0.0000,N/A
2017,1,13,8,0,24,0,24,13,328,24,4,-1,88.22,4,0.866,2.4000000000000004,0.429,58.300000000000004,90.35000000000001,0,950,0.0000,0.0000,N/A
2017,1,13,8,30,29,582,94,29,582,94,4,-1,83.63,4,0.866,2.1,0.443,58.300000000000004,84.08,0,950,0.0000,0.0000,N/A
2017,1,13,9,0,41,718,173,41,718,173,1,0,79.35000000000001,0,0.866,1.9000000000000001,0.457,50.900000000000006,83.63,1,950,8.2463,6.2891,N/A
2017,1,13,9,30,49,801,250,49,801,250,1,0,75.45,0,0.866,1.7000000000000002,0.47600000000000003,50.900000000000006,77.91,2,950,12.1779,9.3511,N/A
2017,1,13,10,0,62,832,319,62,832,319,1,0,71.99,0,0.866,1.6,0.496,46.2,77.69,3,950,16.0360,12.3846,N/A
2017,1,13,10,30,68,870,379,68,870,379,0,0,69.04,0,0.866,1.4000000000000001,0.514,46.2,77.68,3,950,19.5676,15.1705,N/A
2017,1,13,11,0,72,894,426,72,894,426,1,1,66.68,0,0.866,1.3,0.533,52.6,76.55,4,950,22.4310,17.4337,N/A
2017,1,13,11,30,75,910,460,75,910,460,1,1,64.97,0,0.866,1.2000000000000002,0.55,52.6,76.51,5,950,24.5412,19.1026,N/A
2017,1,13,12,0,79,912,480,79,912,480,1,2,63.97,0,0.866,1.1,0.5680000000000001,59.800000000000004,75.61,6,950,25.7939,20.0937,N/A
2017,1,13,12,30,94,707,408,80,912,484,8,2,63.71,0,0.866,1,0.588,59.800000000000004,75.59,6,950,21.9649,17.1142,N/A
2017,1,13,13,0,106,651,389,83,895,473,8,2,64.19,0,0.866,0.9,0.608,43.800000000000004,73.83,6,950,20.8712,16.2561,N/A
2017,1,13,13,30,131,519,346,81,881,447,8,2,65.42,0,0.866,0.9,0.627,43.800000000000004,73.84,6,950,18.3973,14.3149,N/A
2017,1,13,14,0,132,440,302,78,857,408,8,3,67.33,0,0.866,1,0.647,12.600000000000001,80.62,6,950,15.8187,12.2867,N/A
2017,1,13,14,30,121,412,263,72,823,356,8,3,69.88,4,0.866,1.2000000000000002,0.662,12.600000000000001,86.37,5,950,13.4784,10.4392,N/A
2017,1,13,15,0,101,391,216,65,775,292,8,3,72.99,4,0.866,1.4000000000000001,0.677,17.900000000000002,91.21000000000001,4,950,10.7575,8.2953,N/A
2017,1,13,15,30,80,354,162,56,704,220,8,3,76.59,4,0.866,1.4000000000000001,0.6880000000000001,17.900000000000002,97.81,3,950,7.8204,5.9925,N/A
2017,1,13,16,0,58,286,105,45,596,142,4,2,80.61,4,0.866,1.5,0.6990000000000001,27.1,92.77,3,950,0.0000,0.0000,N/A
2017,1,13,16,30,31,194,48,29,418,66,4,2,84.99,4,0.866,1.6,0.707,27.1,92.77,3,950,0.0000,0.0000,N/A
2017,1,13,17,0,0,0,0,0,0,0,8,2,89.66,0,0.866,1.7000000000000002,0.716,44,91.36,3,950,0.0000,0.0000,N/A
2017,1,13,17,30,0,0,0,0,0,0,8,2,94.59,1,0.866,1.7000000000000002,0.714,44,98.03,3,950,0.0000,0.0000,N/A
2017,1,13,18,0,0,0,0,0,0,0,8,2,99.7,0,0.866,1.7000000000000002,0.713,55.800000000000004,97.51,3,950,0.0000,0.0000,N/A
2017,1,13,18,30,0,0,0,0,0,0,8,2,104.98,0,0.866,1.7000000000000002,0.7020000000000001,55.800000000000004,97.5,2,950,0.0000,0.0000,N/A
2017,1,13,19,0,0,0,0,0,0,0,8,2,110.37,0,0.866,1.8,0.6920000000000001,63.900000000000006,94.13,2,950,0.0000,0.0000,N/A
2017,1,13,19,30,0,0,0,0,0,0,8,2,115.85000000000001,0,0.866,1.8,0.6890000000000001,63.900000000000006,100,1,950,0.0000,0.0000,N/A
2017,1,13,20,0,0,0,0,0,0,0,8,1,121.37,0,0.866,1.8,0.687,66.2,98.86,1,950,0.0000,0.0000,N/A
2017,1,13,20,30,0,0,0,0,0,0,8,1,126.91,0,0.866,1.9000000000000001,0.6980000000000001,66.2,98.85000000000001,1,950,0.0000,0.0000,N/A
2017,1,13,21,0,0,0,0,0,0,0,8,1,132.4,1,0.866,2.1,0.71,74.60000000000001,92.91,2,950,0.0000,0.0000,N/A
2017,1,13,21,30,0,0,0,0,0,0,8,1,137.8,0,0.866,2,0.724,74.60000000000001,92.89,2,950,0.0000,0.0000,N/A
2017,1,13,22,0,0,0,0,0,0,0,8,2,143.02,0,0.866,1.9000000000000001,0.738,71.9,93.96000000000001,2,950,0.0000,0.0000,N/A
2017,1,13,22,30,0,0,0,0,0,0,8,2,147.92000000000002,0,0.866,1.8,0.74,71.9,100,1,950,0.0000,0.0000,N/A
2017,1,13,23,0,0,0,0,0,0,0,8,1,152.31,0,0.866,1.8,0.742,47.7,97.61,1,950,0.0000,0.0000,N/A
2017,1,13,23,30,0,0,0,0,0,0,8,1,155.89000000000001,0,0.866,2,0.735,47.7,100,0,950,0.0000,0.0000,N/A
2017,1,14,0,0,0,0,0,0,0,0,8,1,158.21,0,0.866,2.2,0.728,63.6,100,0,950,0.0000,0.0000,N/A
2017,1,14,0,30,0,0,0,0,0,0,8,1,158.85,0,0.866,2.3000000000000003,0.72,63.6,100,0,950,0.0000,0.0000,N/A
2017,1,14,1,0,0,0,0,0,0,0,4,1,157.66,0,0.866,2.5,0.712,81.80000000000001,94.26,1,950,0.0000,0.0000,N/A
2017,1,14,1,30,0,0,0,0,0,0,1,1,154.9,0,0.866,2.4000000000000004,0.7020000000000001,81.80000000000001,94.24,1,950,0.0000,0.0000,N/A
2017,1,14,2,0,0,0,0,0,0,0,4,0,151.04,0,0.866,2.4000000000000004,0.6930000000000001,89.9,92.69,1,950,0.0000,0.0000,N/A
2017,1,14,2,30,0,0,0,0,0,0,1,0,146.46,0,0.866,2.2,0.679,89.9,99.53,0,950,0.0000,0.0000,N/A
2017,1,14,3,0,0,0,0,0,0,0,1,0,141.44,0,0.866,2.1,0.665,94.80000000000001,96.71000000000001,0,950,0.0000,0.0000,N/A
2017,1,14,3,30,0,0,0,0,0,0,1,0,136.16,0,0.866,2.1,0.651,94.80000000000001,96.69,0,950,0.0000,0.0000,N/A
2017,1,14,4,0,0,0,0,0,0,0,1,0,130.72,0,0.866,2.2,0.638,92.60000000000001,94.95,0,950,0.0000,0.0000,N/A
2017,1,14,4,30,0,0,0,0,0,0,1,0,125.2,0,0.866,2.1,0.629,92.60000000000001,100,0,950,0.0000,0.0000,N/A
2017,1,14,5,0,0,0,0,0,0,0,4,0,119.66,0,0.866,2.1,0.621,94.7,99.75,0,950,0.0000,0.0000,N/A
2017,1,14,5,30,0,0,0,0,0,0,4,0,114.14,0,0.866,2.1,0.613,94.7,99.76,0,950,0.0000,0.0000,N/A
2017,1,14,6,0,0,0,0,0,0,0,1,0,108.68,0,0.866,2.2,0.605,98.2,97.58,0,950,0.0000,0.0000,N/A
2017,1,14,6,30,0,0,0,0,0,0,4,0,103.31,0,0.866,2.2,0.594,98.2,97.58,0,950,0.0000,0.0000,N/A
2017,1,14,7,0,0,0,0,0,0,0,4,0,98.07000000000001,1,0.866,2.2,0.583,103.30000000000001,95.69,0,950,0.0000,0.0000,N/A
2017,1,14,7,30,0,0,0,0,0,0,1,0,93,0,0.866,2.2,0.5720000000000001,103.30000000000001,95.69,0,950,0.0000,0.0000,N/A
2017,1,14,8,0,23,0,23,14,283,23,4,0,88.14,4,0.866,2.2,0.562,109,90.25,0,950,0.0000,0.0000,N/A
2017,1,14,8,30,31,542,92,31,542,92,1,0,83.54,0,0.866,2,0.557,109,84.02,1,950,0.0000,0.0000,N/A
2017,1,14,9,0,44,685,172,44,685,172,1,0,79.26,0,0.866,1.9000000000000001,0.552,115.60000000000001,82.72,2,950,8.1994,6.2540,N/A
2017,1,14,9,30,53,773,249,53,773,249,1,0,75.34,0,0.866,1.6,0.554,115.60000000000001,77.09,3,950,12.1405,9.3243,N/A
2017,1,14,10,0,60,832,319,60,832,319,1,1,71.87,0,0.866,1.3,0.556,128.8,78.37,4,950,16.0539,12.4006,N/A
2017,1,14,10,30,66,871,379,66,871,379,0,1,68.91,0,0.866,1.1,0.5660000000000001,128.8,73.10000000000001,5,950,19.5897,15.1899,N/A
2017,1,14,11,0,70,896,427,70,896,427,1,2,66.53,0,0.866,1,0.5760000000000001,151.5,72.32000000000001,6,950,22.5104,17.4979,N/A
2017,1,14,11,30,73,912,462,73,912,462,0,2,64.81,0,0.866,0.9,0.589,151.5,72.29,6,950,24.6769,19.2108,N/A
2017,1,14,12,0,75,920,482,75,920,482,1,2,63.800000000000004,0,0.866,0.9,0.603,180.60000000000002,70.49,7,950,25.9324,20.2041,N/A
2017,1,14,12,30,76,921,486,76,921,486,1,2,63.53,0,0.866,0.8,0.624,180.60000000000002,70.46000000000001,7,950,26.1968,20.4143,N/A
2017,1,14,13,0,156,443,351,74,918,476,2,3,64.01,0,0.866,0.8,0.645,206.60000000000002,69.11,8,950,18.8565,14.6889,N/A
2017,1,14,13,30,72,905,451,72,905,451,1,3,65.22,0,0.866,0.8,0.669,206.60000000000002,69.11,8,950,24.0164,18.6902,N/A
2017,1,14,14,0,70,879,412,70,879,412,1,4,67.13,0,0.866,0.8,0.6950000000000001,225.8,73.57000000000001,8,950,21.6156,16.7926,N/A
2017,1,14,14,30,65,848,360,65,848,360,1,4,69.68,0,0.866,0.9,0.72,225.8,78.72,7,950,18.4824,14.3183,N/A
2017,1,14,15,0,61,796,296,61,796,296,1,5,72.79,0,0.866,1,0.745,233.9,83.41,7,950,14.7693,11.3925,N/A
2017,1,14,15,30,53,728,224,53,728,224,1,5,76.4,0,0.866,1.2000000000000002,0.771,233.9,89.3,6,950,10.8286,8.3005,N/A
2017,1,14,16,0,43,616,145,43,616,145,8,4,80.42,4,0.866,1.4000000000000001,0.798,246.60000000000002,81.56,6,950,0.0000,0.0000,N/A
2017,1,14,16,30,28,446,69,28,446,69,1,4,84.8,0,0.866,1.4000000000000001,0.8290000000000001,246.60000000000002,87.37,5,950,0.0000,0.0000,N/A
2017,1,14,17,0,0,0,0,0,0,0,1,3,89.48,0,0.866,1.5,0.86,258.5,85.62,5,950,0.0000,0.0000,N/A
2017,1,14,17,30,0,0,0,0,0,0,1,3,94.4,0,0.866,1.3,0.896,258.5,85.63,5,950,0.0000,0.0000,N/A
2017,1,14,18,0,0,0,0,0,0,0,8,3,99.52,0,0.866,1.2000000000000002,0.933,265.5,86.48,5,950,0.0000,0.0000,N/A
2017,1,14,18,30,0,0,0,0,0,0,8,3,104.8,0,0.866,1,0.974,265.5,86.48,5,950,0.0000,0.0000,N/A
2017,1,14,19,0,0,0,0,0,0,0,8,3,110.19,0,0.866,0.8,1.014,247.20000000000002,86.49,5,950,0.0000,0.0000,N/A
2017,1,14,19,30,0,0,0,0,0,0,8,3,115.67,0,0.866,0.7000000000000001,1.058,247.20000000000002,92.67,4,950,0.0000,0.0000,N/A
2017,1,14,20,0,0,0,0,0,0,0,8,3,121.2,0,0.866,0.7000000000000001,1.102,181.5,91.02,4,950,0.0000,0.0000,N/A
2017,1,14,20,30,0,0,0,0,0,0,8,3,126.73,0,0.866,0.8,1.147,181.5,97.59,3,950,0.0000,0.0000,N/A
2017,1,14,21,0,0,0,0,0,0,0,8,3,132.23,0,0.866,0.9,1.192,180.20000000000002,95.16,3,950,0.0000,0.0000,N/A
2017,1,14,21,30,0,0,0,0,0,0,8,3,137.62,0,0.866,0.9,1.244,180.20000000000002,95.16,3,950,0.0000,0.0000,N/A
2017,1,14,22,0,0,0,0,0,0,0,8,3,142.83,0,0.866,1,1.296,194.70000000000002,94.05,3,950,0.0000,0.0000,N/A
2017,1,14,22,30,0,0,0,0,0,0,8,3,147.73,0,0.866,0.9,1.353,194.70000000000002,94.05,3,950,0.0000,0.0000,N/A
2017,1,14,23,0,0,0,0,0,0,0,8,3,152.12,0,0.866,0.8,1.411,192.10000000000002,93.63,3,950,0.0000,0.0000,N/A
2017,1,14,23,30,0,0,0,0,0,0,8,3,155.69,0,0.866,0.6000000000000001,1.468,192.10000000000002,93.62,3,950,0.0000,0.0000,N/A
2017,1,15,0,0,0,0,0,0,0,0,8,2,158.01,0,0.866,0.5,1.5270000000000001,160.9,92.18,3,950,0.0000,0.0000,N/A
2017,1,15,0,30,0,0,0,0,0,0,8,2,158.67000000000002,0,0.866,0.4,1.573,160.9,98.91,2,950,0.0000,0.0000,N/A
2017,1,15,1,0,0,0,0,0,0,0,8,2,157.51,0,0.866,0.4,1.62,103.30000000000001,98.17,2,950,0.0000,0.0000,N/A
2017,1,15,1,30,0,0,0,0,0,0,8,2,154.78,0,0.866,0.5,1.645,103.30000000000001,98.18,2,950,0.0000,0.0000,N/A
2017,1,15,2,0,0,0,0,0,0,0,8,2,150.94,0,0.866,0.7000000000000001,1.671,74.9,98.26,3,950,0.0000,0.0000,N/A
2017,1,15,2,30,0,0,0,0,0,0,4,2,146.38,0,0.866,0.8,1.67,74.9,98.26,3,950,0.0000,0.0000,N/A
2017,1,15,3,0,0,0,0,0,0,0,1,2,141.38,0,0.866,1,1.67,76.9,97.04,3,950,0.0000,0.0000,N/A
2017,1,15,3,30,0,0,0,0,0,0,4,2,136.1,0,0.866,1.1,1.6380000000000001,76.9,97.03,2,950,0.0000,0.0000,N/A
2017,1,15,4,0,0,0,0,0,0,0,4,2,130.67000000000002,0,0.866,1.3,1.607,78.10000000000001,94.28,2,950,0.0000,0.0000,N/A
